_id	event1_id	event2_id	Precedence	Succession	Synchronous	Reason	Result	Condition	Contrast	Concession	Conjunction	Instantiation	Restatement	ChosenAlternative	Alternative	Exception	Co_Occurrence
5d5559ae49dd5768bbc620f8c5f9a45a0c9d3516	8f5a7300cbb32f2fff27804021b5e1267093ea78	8f228cba1b80e3a540c69e9593e2a3ad986e5381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
f603a07f07dc2ce8fd16a9293ff20ff2e32a28ad	8f5a7300cbb32f2fff27804021b5e1267093ea78	0278e74952e4e7a3b18af1cd076ab91681503ba2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
d9910891a82f44c0f61d6064fb58994e4b48d632	8f5a7300cbb32f2fff27804021b5e1267093ea78	324e7eb047e21fdcaf2b52e32223d3d3b761c85d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
27112cf16a6e158f9c1e9a7c877aa5bf379e4ae0	8f5a7300cbb32f2fff27804021b5e1267093ea78	a10dced5b3768bd04cbc039f54e5894145eb9a7b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
84d0968963ac65e2b65ca46606e303cdf42e6143	8f5a7300cbb32f2fff27804021b5e1267093ea78	83523a5de5572e23c70b283a46188ae074ee395b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
74e446b46293fed4e480bcf8b85f2b218f454ae9	8f5a7300cbb32f2fff27804021b5e1267093ea78	3004c03c235ff7d81f193ed0f873b8ce91d8c972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
c74f3ec5290a91d0e6d84204493b399688c83844	8f5a7300cbb32f2fff27804021b5e1267093ea78	26a79700cf2952d1562a29ccb9a95958cf8b907a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
b67db3a8c8b324c3ffe9c46eb3807c8d677180eb	8f5a7300cbb32f2fff27804021b5e1267093ea78	f8b86f2700f81ca6fb33f617c21273ebb4d92ffa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
c116cdf5ddf2bfbb0c59a03f143c7a5ec56bf240	8f5a7300cbb32f2fff27804021b5e1267093ea78	cab6ca3df5a2c883feb50d11db849b6d4fc1f761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
d65bfc44ad5f1ce7d976f41c1f6fd6558e6b514d	8f5a7300cbb32f2fff27804021b5e1267093ea78	0dc23411e31509e1a5b2fb31ad6db7365256d82f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
3cede4e59eba97c77d2f0f558c2ae60fb5514329	8f5a7300cbb32f2fff27804021b5e1267093ea78	d05cfc10251cd2b91f605a23b28f7b1eb2eea60f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
c3c83583e36062edebe8e7e2b52b91df30892395	8f5a7300cbb32f2fff27804021b5e1267093ea78	adcc5ed22653beb703a7265ef11c4f03f8a53b40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
47d03545ca016b6b663bddd3fcddd9fb45ae992d	8f5a7300cbb32f2fff27804021b5e1267093ea78	585b2b36ee5ef80b455c0959a557826f1b4329ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
cebe75b4b64f2e26accd0712aeded6cd64088047	8f5a7300cbb32f2fff27804021b5e1267093ea78	96fa73444b8e0cbf381ee3fee32e55c4233820cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
df2442b53940e12d07b75a6d057649b989996107	094600f2f3a9fa6de3daa452c037f1be8a2e0339	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
2d97344f016fadfded63a9369cf20705e1324d23	6e7d0016ebba1a2db9078b0ec7587f5f56b712f3	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
322579ba830f6a516c790293240154c672570207	85b9416764f87da8394744c9e78e19c3039f1fa3	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
3f553fc60016bd204f492ae26b1c7c73c104c2af	c9845968de356714a1926819562de4d1e6515e62	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
07d2d867ded59c9b60e775e4803a3fc67e6b1c9f	96be5c8b2ee2f04e67dccb05ab032fd5d17e8866	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
361c616b493b31b564740217bd970ab3d1477d80	776d6e775b5dc8ac1a4df7113ede1b70588f2916	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
cd673897e82532409b2c29028ca430855496b74e	2ab3acd54255c8ee0b9367c83c447d5ad364ce6d	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
183b45c162da971588872d88af185fd3c8ca27b9	c468ac2bb914ce9f35dd5e94142d98b6a1584148	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ad909875e94a061c016d8de1cfe97098ee9adb43	540ae040bb98f957eb4d7268378b2bea04430121	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
cf41a72dbcfe8a727d9073e8721b57849f8a2ba0	4123b301e16dc40d517440d6d1f0a7dd1309efd6	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
7914bd9ad770e890c2de35d9dfba8c80cc99de67	b0e71af2b9b5c996ab558434c32f544c54e9d153	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
a38137918bfe66d0070403b09041e843228e41de	a8d8a57a62aba488681b223705c45790fcdfb846	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
fc3ae34ada263f0f6b48b1d3b2676f2bd5d33d65	ababb1a333b33f8184573f6780832f707af47561	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
4ae9408bfb3aebefd09f7dab475e462dde9048fc	b661d1ca89f72593d861287fdce6e57c904ac04a	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
9d92460b56f33b22971f6875d137f87678b29ece	c52aca1be8e944a71137a5ef8d60f283f30c53fe	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
52666a93bec001024b743d49166b74d0c17713a0	0f4ee603217b6208df15435fb980e0a0d623434b	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
f3f5412be1962275443030794b897321034e49f4	aaa3bd709df3e52bba9497d0ae728674d5d973a5	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
dc65f63faa4c692b630fde524c1ed0ec6e22eb52	8f228cba1b80e3a540c69e9593e2a3ad986e5381	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
4bc2fba74a1d4c985a5250657321f2234c681560	f1858729fcd8e88b511ebce7c327dd54115dca82	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
549763864c0fc45c5f207beb525f87f6ea4f57c3	72c77d720f4ee2792427fd724e3ef866c8fe83e1	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
55d810f5ab34361769e85a68c6ea177262738e30	305b02e52924ab86a73bf76b664cb34372067c5c	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
663a78b0a0e7c1a1cc4d0f6311790a5d66650c5c	324e7eb047e21fdcaf2b52e32223d3d3b761c85d	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
e51d5ee5218656e09cbd9ec5b6083938bcdf7297	2b61b32eeee80b7719465c0a3cfe89c3ef96c7d2	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
2e66dde53659ae37c6c0befb8d8279a83aae6fec	27b00fc356f4e6bb062fa319efbdf9bb943e4c4f	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
6cd2ca857222d7c4037420226e0eec4792537e16	179c2f056bea8bbde7a7045274dffc85e7cdd700	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
264f045e43da85bef994161f8d5879c65540321d	92772fcaf87dbdd14869cd7f817713bec6aafc18	8f5a7300cbb32f2fff27804021b5e1267093ea78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
4d1bad86724d815d25bb1afe7abe2f74a888004a	20d9318bedc91bdcc89fc9e3310b62e9698f1144	a42dac0e277267cc57d45bc444ede53377803fd8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ec8279f0e1f9c47dd9fb9b3d02cb71d5291ea279	20d9318bedc91bdcc89fc9e3310b62e9698f1144	3487f020e8dcc39c7dc0472718d8190c665bc764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
5c7bb6a8193637c1101fa131d21fed501199aa8b	20d9318bedc91bdcc89fc9e3310b62e9698f1144	843588e033cad5a4fe2d0c8633541575683fca44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
f00b264d68adef45314e96c2f8c4f95ce337955a	e6345160c7ea68dbcdca6050c4c8a673b0529c18	5f927c1c3676abbe5f13d9f8d28ffa625e80bf04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
3a228d192d80156d5065f3eaca06acbaa6f82ef5	7a4cec5aa02ba835d04e10127828e89c7082dbfb	e6345160c7ea68dbcdca6050c4c8a673b0529c18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
cf40de2c97c39630fba76b813390cb896bc57ed4	293b5700533dd5dd2c6681bdca6d639c987cea3e	e6345160c7ea68dbcdca6050c4c8a673b0529c18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
1bf6d94814cd96c9c47c1d6448f576b40939c859	293b5700533dd5dd2c6681bdca6d639c987cea3e	d1dcbb234c93d6b56c0abe6d59280794084383b1	0.0	0.0	0.0	0.0	1.997987151145935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
989023359cffbc6fb2db507f6a02113b0cc1c2f5	eee6f06e35cdf7232b8d8ee90e584767cc8317e6	293b5700533dd5dd2c6681bdca6d639c987cea3e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
4162fef753c670fa0da0bc73e266a6d0516476ac	67b652bdcd3be2178686bf83d60bcc2397704fb1	f747065c6b745acdab6baf1b00556f28ab85e4c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
368106253485dc87ff05c6702ec83646f0d2b90e	67b652bdcd3be2178686bf83d60bcc2397704fb1	eabe4d85e8ef1faeb905b3699cb2477e0614eb6e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ba79abc453cc82fcbc207fafc832806e31ac2c16	0b00a62ac2aeb07e187db99abc60464df22ecdc4	67b652bdcd3be2178686bf83d60bcc2397704fb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
dd51e9407f9c26b385c8db72020d1c523cb3ba79	f747065c6b745acdab6baf1b00556f28ab85e4c0	67b652bdcd3be2178686bf83d60bcc2397704fb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
d6ca4c2220e327ac520e93c22ff702011a3f0f81	eabe4d85e8ef1faeb905b3699cb2477e0614eb6e	67b652bdcd3be2178686bf83d60bcc2397704fb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
3cff66d75449d91dd818478865a99baea8b08125	a23071d2c8b8da54fa72045f742fc3b7a0311a46	936abaa84b3a8647b718df0df5931001b2ca5876	0.0	0.0	0.0	0.0	0.0	1.9989005327224727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
4527a78531c395885a10a3b3eb8b1b6b8c1dd565	a23071d2c8b8da54fa72045f742fc3b7a0311a46	530bb058cc16e8790a3789067987817c999e7f47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
6806c84d5d78a1b719c151ad48ee1838e1da338e	70452f6b96341bc7c4356b5983cf05d07e07ee84	a29b1a36ae774b020791c691f33f1673aecf5d07	0.9999074935913086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
45c2daad0c1ccd42123bbdda070f7a747317e38c	62b7febbabe953cad3634901b6c7cba81e36b833	f435fdc8373d43f02f818ad1bf72bcdbd558498a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
d2add04ac82440bfac794cb5b002976c2d891b9d	f29f60950c8c02d1d2d4be5ea44f647736bbabd0	62b7febbabe953cad3634901b6c7cba81e36b833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
41092fcb18bcf64d73f151b2d46e536a24866ab9	91abe1704a151863890604625b2adf433e2cfa2e	27a16abd450ec74ae3095caf6086eb522a5c0158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999572038650512	0.0	0.0	0.0	0.0	0.0	5.0
c03510496f8846a389c707124d494b64f4fe1914	10d64c453b1b47f55ce91a28a0d01ceaacde31a2	250995a9d08c2f79c2cbfe83675d87e9551e0325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
e7dc9733b0e72343fd11be79bfe3a0b9708da20f	d5de8697ee46aa6699b163ec5b08faba52eb1b9f	10d64c453b1b47f55ce91a28a0d01ceaacde31a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
568a409c1aecc934a005fb98ff9733403741db85	f25ea23534603e50be21f8eade4b74fe05a17f31	a2249f4a90b29fd752313ed39f46f6dff483abb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
147c03778ca0063ad4e41f20adf95e3a1c1a64a2	6e93356c0b0cc90701f1043e41fd7d7f44fb18f7	1abac3cbfdacd40de9f309cb01a0a2e159f722b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
e65bb0db020563938ec2f498795a0a3c7ae20503	fc91e966517a075e1925f84b4098e94f249b24fd	fc91e966517a075e1925f84b4098e94f249b24fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
15ecf9542bf70dfc6dea96696802d64c5693247e	9be6167d63b898f67f7d633a8836e04b035c7c77	b68e85f92432338ba0b901b02374f28793f78c69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
2829077372cce0abea24988b230bb76efa23bb11	7b97aa201854eb05ec2017efffcd7dd9efe63f80	b68e85f92432338ba0b901b02374f28793f78c69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
c9ad35c8a4a8d58edb5de7c16c097d45da335c66	e8499d24ac11711ac0f4e10835b1477bf5624593	833c5892774ae540773a230ded2dd35fe16bbd2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
a19fd68f616f5a02df3ba735f7be568067f863c5	b735925ca7cb4d52b1ff02d87b1821731d7ed9b2	e8499d24ac11711ac0f4e10835b1477bf5624593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
b1328a5a71d83c5e1312f96ac5fd986a9d5f0d3c	2041975a7aab9ad4dc870215e3e810c567df4081	c3eaa8b1c00e5e17c3821bfc02c6da9eb44078e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9991707801818848	0.0	0.0	0.0	0.0	0.0	6.0
ff855c3d099e4779b461381982148c48daa215c8	48a8f3695256a737d75c8195912f8f697ad42e90	14bdf3dfb97188f7d8964a67bc90aca08b2cbed4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999912977218628	0.0	0.0	0.0	0.0	0.0	3.0
6d38f771f81e49c49221fd22b06a8ce467b86717	48a8f3695256a737d75c8195912f8f697ad42e90	d4fc696277f889bb2b785ed6f174ce702e43c50b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
93de693a494714bf764061922e1dd0f2e72236ec	5179752bde62edf649f3167421a257e52ea555e6	48a8f3695256a737d75c8195912f8f697ad42e90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
dd77132b3a1fb49b9851476dc55f623d4e294088	829c6f04ee5c8f8be402ca689e44c0045413376a	48a8f3695256a737d75c8195912f8f697ad42e90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
5892f7bf00a0ed346ee39c6aef4640bc609222e5	0fc3499ba97f9fd05303e699b173c33925563b91	4883bf3057c7fec97b635fab6d43680467bbe495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
873f3539f293996a6c7d6614f377952f3880a05d	b8abf6e9e4716b4b557f0098bfab71ecbe603154	74a22bfff99f83f3cae351b82d6b05f326d0f9fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
6f7769ef502f1d38183afee9c91d583f25c34b03	ac237dced209a7c2f9d0d2b144ba372aa368dcff	cbbfaca9249d5b99209336697fbc9e365d4b6b41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
c4a27ecc16a092502667087120d934066ecc4668	687be86eae911894fa0a0fcd1195374e6eaf85f0	96530b12ca61ae9a0a9da4c1afdb43d218c38498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
c3285ffc05bab907302c625c813700370c3d178b	fbb8a4420ef5d5c65f1189ae6dc3119ca08845c2	3bcd2d28efe731e601b3fe364ada992f5789582c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
4f83985ad39d968592405847b261b653787a54d9	fbb8a4420ef5d5c65f1189ae6dc3119ca08845c2	c6fbb89412be247201a08fe0db0b7ffd456b9034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
22f71c35e67d0d268370be9c58dec87754715cf6	b68d204811d7257896b462397724d1f765812753	fbb8a4420ef5d5c65f1189ae6dc3119ca08845c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9950546026229856	0.0	0.0	0.0	0.0	0.0	2.0
ab7071091ec2e4e616b8d41371aa016d1ab6b0fe	ff1a25d34ba32e3ad891676eaa3a5475467e18cc	fbb8a4420ef5d5c65f1189ae6dc3119ca08845c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
1d48f082a868fc1247e854db4509d288c87435eb	858b1867b63a5e9cd2edb4b73492e4506444accb	fbb8a4420ef5d5c65f1189ae6dc3119ca08845c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
2f37426a055dff51e9b803b557eb47d81f6e9aec	2f6150aec631695ed3c1bc057d8c6513ce305389	6e4e44ba7f06d3dd73322bed5c35b3cd05e3f2cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
8c7c3f9bf54e19485b9dd6cf15694196ce6c7fd1	2f6150aec631695ed3c1bc057d8c6513ce305389	2f6150aec631695ed3c1bc057d8c6513ce305389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
c0dba7786d90a7dc09eb91f403b087e09917d957	2f6150aec631695ed3c1bc057d8c6513ce305389	99f653b4001a9506af3e1d007edec485d67f4ef2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
7b62467f59f1e259cb4e1938dd00c802e5b946af	2f6150aec631695ed3c1bc057d8c6513ce305389	34bb6134b68b655728b434a89177c872958bec96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
cac4f5b85375ba098f87a30f1f1eec1278341cd5	2f6150aec631695ed3c1bc057d8c6513ce305389	4028e7cb350c813b0fc21d08ec92ba44af880851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
6da9c34fd4aecd1be643e50dab22872df93f0517	34bb6134b68b655728b434a89177c872958bec96	2f6150aec631695ed3c1bc057d8c6513ce305389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9997978806495668	0.0	0.0	0.0	0.0	0.0	2.0
9b7cf84cd5de166999ad08d42b3be3175e6b69c3	19dc58f440fedf65d4098fb67e197890eabb5c9f	2f6150aec631695ed3c1bc057d8c6513ce305389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
492ab3a5359ca119e1db4d2081672b1b6c10a7c7	fa2e6d5c0745d4bd0798203955422078984fc354	2f6150aec631695ed3c1bc057d8c6513ce305389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
0dd6bf4e93495c1c5fa33e83907c36bbf432e599	35b50f060061bdf299ec4be0ba60fdbbfaf3ec0b	2f6150aec631695ed3c1bc057d8c6513ce305389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
83b9cd4255197c0296972bfe676c712f3441dc72	c32e841c9ef631dc513334ab65a638682fb0ebd1	2f6150aec631695ed3c1bc057d8c6513ce305389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
9d8244f9256663b870353da4ba430849802a0590	c993e580ccb64b00e15f4e793cc7fb0877d21c4c	02c0696debd750fd7c454300ca228c8322422d57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
4f03216ab0b1f00fd00693a308aa66e6234ee020	ae7878ba8935807f7d3708fb31f873806adfaec6	34314c94692fb9216e406e44ae54a275dfd75c04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
45f5235c9dd2760d0dc1a31da6d598e2dcb9b700	8e3f961cb32fd2c9f3df93f597792d4a01e06823	8e3f961cb32fd2c9f3df93f597792d4a01e06823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9996508359909058	0.0	0.0	0.0	0.0	0.0	4.0
91658035343afefc2235f44d70c86ea1f6d03929	8e3f961cb32fd2c9f3df93f597792d4a01e06823	077fceaade8048e733624bb025d20bec913422ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
2cbd805e6da5d10f3795d9b89046ecc5a2bc864a	8e3f961cb32fd2c9f3df93f597792d4a01e06823	b4bb735f63ed10b1ecaa51e86da427a7c9e1a5b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
f2e0755db5a8d862855c393eb2f83958459b0942	8e3f961cb32fd2c9f3df93f597792d4a01e06823	1f2269a265afe188d71c0f8944ee670548ae666d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
